transaction_id,customer_id,customer_segment,historical_success_rate,average_transaction_amount,amount,payment_method,transaction_hour,failure_reason,retry_count,strategy_id,strategy_name,action,delay_hours,ground_truth_probability,recovered,recovered_amount,recovery_cost,customer_friction
TXN_0008794,CUST_00870,LOW_RELIABILITY,0.46,3016.08,2203.65,WALLET,15,NETWORK_TIMEOUT,2,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.5991,0,0.0,1.76,0.31
TXN_0008794,CUST_00870,LOW_RELIABILITY,0.46,3016.08,2203.65,WALLET,15,NETWORK_TIMEOUT,2,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6184,1,2203.65,2.23,0.26
TXN_0008794,CUST_00870,LOW_RELIABILITY,0.46,3016.08,2203.65,WALLET,15,NETWORK_TIMEOUT,2,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.3758,1,2203.65,8.06,0.61
TXN_0008794,CUST_00870,LOW_RELIABILITY,0.46,3016.08,2203.65,WALLET,15,NETWORK_TIMEOUT,2,WAIT,Wait,WAIT,12.0,0.4216,1,2203.65,0.21,0.21
TXN_0008798,CUST_00870,LOW_RELIABILITY,0.46,3016.08,2756.23,UPI,4,TEMPORARY_BANK_ERROR,2,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.5284,0,0.0,1.98,0.31
TXN_0008798,CUST_00870,LOW_RELIABILITY,0.46,3016.08,2756.23,UPI,4,TEMPORARY_BANK_ERROR,2,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.664,1,2756.23,1.96,0.26
TXN_0008798,CUST_00870,LOW_RELIABILITY,0.46,3016.08,2756.23,UPI,4,TEMPORARY_BANK_ERROR,2,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.3809,1,2756.23,7.78,0.61
TXN_0008798,CUST_00870,LOW_RELIABILITY,0.46,3016.08,2756.23,UPI,4,TEMPORARY_BANK_ERROR,2,WAIT,Wait,WAIT,12.0,0.4966,1,2756.23,0.0,0.21
TXN_0008799,CUST_00870,LOW_RELIABILITY,0.46,3016.08,3186.33,UPI,2,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.3512,1,3186.33,2.11,0.15
TXN_0008799,CUST_00870,LOW_RELIABILITY,0.46,3016.08,3186.33,UPI,2,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6642,1,3186.33,1.85,0.1
TXN_0008799,CUST_00870,LOW_RELIABILITY,0.46,3016.08,3186.33,UPI,2,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.611,1,3186.33,7.88,0.45
TXN_0008799,CUST_00870,LOW_RELIABILITY,0.46,3016.08,3186.33,UPI,2,INSUFFICIENT_FUNDS,0,WAIT,Wait,WAIT,12.0,0.6406,0,0.0,0.05,0.05
TXN_0008800,CUST_00870,LOW_RELIABILITY,0.46,3016.08,1176.29,CARD,23,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.2838,0,0.0,1.92,0.23
TXN_0008800,CUST_00870,LOW_RELIABILITY,0.46,3016.08,1176.29,CARD,23,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6567,1,1176.29,2.06,0.18
TXN_0008800,CUST_00870,LOW_RELIABILITY,0.46,3016.08,1176.29,CARD,23,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4995,0,0.0,7.95,0.53
TXN_0008800,CUST_00870,LOW_RELIABILITY,0.46,3016.08,1176.29,CARD,23,INSUFFICIENT_FUNDS,1,WAIT,Wait,WAIT,12.0,0.5381,0,0.0,0.0,0.13
TXN_0008802,CUST_00870,LOW_RELIABILITY,0.46,3016.08,1978.02,UPI,9,NETWORK_TIMEOUT,3,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.5712,1,1978.02,1.91,0.39
TXN_0008802,CUST_00870,LOW_RELIABILITY,0.46,3016.08,1978.02,UPI,9,NETWORK_TIMEOUT,3,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.4415,0,0.0,1.81,0.34
TXN_0008802,CUST_00870,LOW_RELIABILITY,0.46,3016.08,1978.02,UPI,9,NETWORK_TIMEOUT,3,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.3382,0,0.0,7.95,0.69
TXN_0008802,CUST_00870,LOW_RELIABILITY,0.46,3016.08,1978.02,UPI,9,NETWORK_TIMEOUT,3,WAIT,Wait,WAIT,12.0,0.3229,1,1978.02,0.0,0.29
TXN_0008817,CUST_00872,HIGH_RELIABILITY,0.96,1154.44,522.05,WALLET,5,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7812,1,522.05,2.0,0.15
TXN_0008817,CUST_00872,HIGH_RELIABILITY,0.96,1154.44,522.05,WALLET,5,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8687,1,522.05,1.97,0.1
TXN_0008817,CUST_00872,HIGH_RELIABILITY,0.96,1154.44,522.05,WALLET,5,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.8087,1,522.05,7.81,0.45
TXN_0008817,CUST_00872,HIGH_RELIABILITY,0.96,1154.44,522.05,WALLET,5,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.7,1,522.05,0.0,0.05
TXN_0008827,CUST_00873,HIGH_RELIABILITY,0.93,7738.82,7206.98,UPI,20,USER_ABANDONMENT,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6626,0,0.0,2.5,0.23
TXN_0008827,CUST_00873,HIGH_RELIABILITY,0.93,7738.82,7206.98,UPI,20,USER_ABANDONMENT,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7281,1,7206.98,2.48,0.18
TXN_0008827,CUST_00873,HIGH_RELIABILITY,0.93,7738.82,7206.98,UPI,20,USER_ABANDONMENT,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7265,1,7206.98,8.45,0.53
TXN_0008827,CUST_00873,HIGH_RELIABILITY,0.93,7738.82,7206.98,UPI,20,USER_ABANDONMENT,1,WAIT,Wait,WAIT,12.0,0.5415,1,7206.98,0.5,0.13
TXN_0008832,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2045.39,UPI,9,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7813,1,2045.39,2.11,0.15
TXN_0008832,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2045.39,UPI,9,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6373,1,2045.39,1.94,0.1
TXN_0008832,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2045.39,UPI,9,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.3643,1,2045.39,8.02,0.45
TXN_0008832,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2045.39,UPI,9,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.374,0,0.0,0.0,0.05
TXN_0008833,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1703.08,UPI,2,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.3263,0,0.0,2.2,0.15
TXN_0008833,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1703.08,UPI,2,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6807,1,1703.08,2.1,0.1
TXN_0008833,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1703.08,UPI,2,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4779,0,0.0,8.23,0.45
TXN_0008833,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1703.08,UPI,2,INSUFFICIENT_FUNDS,0,WAIT,Wait,WAIT,12.0,0.5398,1,1703.08,0.0,0.05
TXN_0008836,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1642.67,NET_BANKING,14,NETWORK_TIMEOUT,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.5912,0,0.0,2.24,0.23
TXN_0008836,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1642.67,NET_BANKING,14,NETWORK_TIMEOUT,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.4975,0,0.0,1.96,0.18
TXN_0008836,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1642.67,NET_BANKING,14,NETWORK_TIMEOUT,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4427,0,0.0,8.07,0.53
TXN_0008836,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1642.67,NET_BANKING,14,NETWORK_TIMEOUT,1,WAIT,Wait,WAIT,12.0,0.3258,0,0.0,0.0,0.13
TXN_0008838,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2422.28,CARD,20,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.626,0,0.0,1.91,0.15
TXN_0008838,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2422.28,CARD,20,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6078,1,2422.28,1.94,0.1
TXN_0008838,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2422.28,CARD,20,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4579,0,0.0,8.13,0.45
TXN_0008838,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2422.28,CARD,20,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.4345,1,2422.28,0.0,0.05
TXN_0008841,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2823.93,CARD,23,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.2664,0,0.0,1.94,0.23
TXN_0008841,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2823.93,CARD,23,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5997,0,0.0,2.01,0.18
TXN_0008841,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2823.93,CARD,23,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.514,0,0.0,7.8,0.53
TXN_0008841,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2823.93,CARD,23,INSUFFICIENT_FUNDS,1,WAIT,Wait,WAIT,12.0,0.3693,0,0.0,0.06,0.13
TXN_0008842,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1684.08,CARD,12,AUTHENTICATION_FAILURE,2,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.457,0,0.0,1.96,0.31
TXN_0008842,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1684.08,CARD,12,AUTHENTICATION_FAILURE,2,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.4383,1,1684.08,1.79,0.26
TXN_0008842,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1684.08,CARD,12,AUTHENTICATION_FAILURE,2,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5752,1,1684.08,7.81,0.61
TXN_0008842,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1684.08,CARD,12,AUTHENTICATION_FAILURE,2,WAIT,Wait,WAIT,12.0,0.3117,0,0.0,0.01,0.21
TXN_0008843,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2531.0,NET_BANKING,3,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.2337,0,0.0,2.05,0.15
TXN_0008843,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2531.0,NET_BANKING,3,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6203,0,0.0,2.15,0.1
TXN_0008843,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2531.0,NET_BANKING,3,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4498,1,2531.0,8.18,0.45
TXN_0008843,CUST_00874,LOW_RELIABILITY,0.36,1966.73,2531.0,NET_BANKING,3,INSUFFICIENT_FUNDS,0,WAIT,Wait,WAIT,12.0,0.5876,1,2531.0,0.0,0.05
TXN_0008844,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1290.65,UPI,14,TECHNICAL_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7547,1,1290.65,1.87,0.15
TXN_0008844,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1290.65,UPI,14,TECHNICAL_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6462,1,1290.65,2.14,0.1
TXN_0008844,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1290.65,UPI,14,TECHNICAL_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.491,0,0.0,8.05,0.45
TXN_0008844,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1290.65,UPI,14,TECHNICAL_ERROR,0,WAIT,Wait,WAIT,12.0,0.4749,1,1290.65,0.0,0.05
TXN_0008845,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1596.78,CARD,9,TEMPORARY_BANK_ERROR,2,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.454,1,1596.78,2.02,0.31
TXN_0008845,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1596.78,CARD,9,TEMPORARY_BANK_ERROR,2,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.608,1,1596.78,1.91,0.26
TXN_0008845,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1596.78,CARD,9,TEMPORARY_BANK_ERROR,2,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.457,0,0.0,8.0,0.61
TXN_0008845,CUST_00874,LOW_RELIABILITY,0.36,1966.73,1596.78,CARD,9,TEMPORARY_BANK_ERROR,2,WAIT,Wait,WAIT,12.0,0.3453,1,1596.78,0.0,0.21
TXN_0008846,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1811.1,UPI,5,USER_ABANDONMENT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4399,0,0.0,1.98,0.15
TXN_0008846,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1811.1,UPI,5,USER_ABANDONMENT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6307,0,0.0,2.09,0.1
TXN_0008846,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1811.1,UPI,5,USER_ABANDONMENT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7191,1,1811.1,8.22,0.45
TXN_0008846,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1811.1,UPI,5,USER_ABANDONMENT,0,WAIT,Wait,WAIT,12.0,0.3458,1,1811.1,0.09,0.05
TXN_0008847,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1009.27,CARD,14,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.3247,1,1009.27,2.02,0.23
TXN_0008847,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1009.27,CARD,14,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6454,1,1009.27,2.24,0.18
TXN_0008847,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1009.27,CARD,14,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5071,1,1009.27,8.01,0.53
TXN_0008847,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1009.27,CARD,14,INSUFFICIENT_FUNDS,1,WAIT,Wait,WAIT,12.0,0.5458,0,0.0,0.0,0.13
TXN_0008849,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1103.68,CARD,16,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7428,1,1103.68,2.14,0.15
TXN_0008849,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1103.68,CARD,16,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6902,1,1103.68,2.18,0.1
TXN_0008849,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1103.68,CARD,16,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6169,1,1103.68,7.83,0.45
TXN_0008849,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1103.68,CARD,16,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.5662,0,0.0,0.0,0.05
TXN_0008851,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1675.14,UPI,14,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7115,0,0.0,1.78,0.15
TXN_0008851,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1675.14,UPI,14,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6917,1,1675.14,2.01,0.1
TXN_0008851,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1675.14,UPI,14,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6385,1,1675.14,7.75,0.45
TXN_0008851,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1675.14,UPI,14,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.5223,0,0.0,0.17,0.05
TXN_0008852,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1138.84,WALLET,11,TEMPORARY_BANK_ERROR,3,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.5394,0,0.0,1.85,0.39
TXN_0008852,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1138.84,WALLET,11,TEMPORARY_BANK_ERROR,3,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6302,1,1138.84,2.25,0.34
TXN_0008852,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1138.84,WALLET,11,TEMPORARY_BANK_ERROR,3,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.4478,1,1138.84,7.93,0.69
TXN_0008852,CUST_00875,LOW_RELIABILITY,0.57,1132.35,1138.84,WALLET,11,TEMPORARY_BANK_ERROR,3,WAIT,Wait,WAIT,12.0,0.4823,1,1138.84,0.02,0.29
TXN_0008853,CUST_00875,LOW_RELIABILITY,0.57,1132.35,941.4,UPI,22,USER_ABANDONMENT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.5628,0,0.0,2.1,0.15
TXN_0008853,CUST_00875,LOW_RELIABILITY,0.57,1132.35,941.4,UPI,22,USER_ABANDONMENT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6308,0,0.0,1.79,0.1
TXN_0008853,CUST_00875,LOW_RELIABILITY,0.57,1132.35,941.4,UPI,22,USER_ABANDONMENT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7173,1,941.4,7.88,0.45
TXN_0008853,CUST_00875,LOW_RELIABILITY,0.57,1132.35,941.4,UPI,22,USER_ABANDONMENT,0,WAIT,Wait,WAIT,12.0,0.303,1,941.4,0.0,0.05
TXN_0008855,CUST_00876,MEDIUM_RELIABILITY,0.77,2544.42,2667.36,CARD,4,USER_ABANDONMENT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4763,1,2667.36,2.0,0.15
TXN_0008855,CUST_00876,MEDIUM_RELIABILITY,0.77,2544.42,2667.36,CARD,4,USER_ABANDONMENT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5877,1,2667.36,1.78,0.1
TXN_0008855,CUST_00876,MEDIUM_RELIABILITY,0.77,2544.42,2667.36,CARD,4,USER_ABANDONMENT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.8251,1,2667.36,8.05,0.45
TXN_0008855,CUST_00876,MEDIUM_RELIABILITY,0.77,2544.42,2667.36,CARD,4,USER_ABANDONMENT,0,WAIT,Wait,WAIT,12.0,0.5572,0,0.0,0.01,0.05
TXN_0008858,CUST_00876,MEDIUM_RELIABILITY,0.77,2544.42,2741.52,UPI,14,NETWORK_TIMEOUT,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.8488,1,2741.52,1.83,0.23
TXN_0008858,CUST_00876,MEDIUM_RELIABILITY,0.77,2544.42,2741.52,UPI,14,NETWORK_TIMEOUT,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7694,0,0.0,1.76,0.18
TXN_0008858,CUST_00876,MEDIUM_RELIABILITY,0.77,2544.42,2741.52,UPI,14,NETWORK_TIMEOUT,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.596,0,0.0,7.81,0.53
TXN_0008858,CUST_00876,MEDIUM_RELIABILITY,0.77,2544.42,2741.52,UPI,14,NETWORK_TIMEOUT,1,WAIT,Wait,WAIT,12.0,0.6265,1,2741.52,0.12,0.13
TXN_0008863,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2795.41,UPI,12,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.8356,1,2795.41,2.21,0.15
TXN_0008863,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2795.41,UPI,12,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6858,1,2795.41,1.91,0.1
TXN_0008863,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2795.41,UPI,12,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6126,0,0.0,7.82,0.45
TXN_0008863,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2795.41,UPI,12,NETWORK_TIMEOUT,0,WAIT,Wait,WAIT,12.0,0.5935,1,2795.41,0.0,0.05
TXN_0008864,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2574.06,UPI,5,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.5976,1,2574.06,1.91,0.15
TXN_0008864,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2574.06,UPI,5,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6728,1,2574.06,2.1,0.1
TXN_0008864,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2574.06,UPI,5,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7874,1,2574.06,8.02,0.45
TXN_0008864,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2574.06,UPI,5,AUTHENTICATION_FAILURE,0,WAIT,Wait,WAIT,12.0,0.5581,1,2574.06,0.0,0.05
TXN_0008866,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,3034.16,UPI,17,TECHNICAL_ERROR,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6576,1,3034.16,1.79,0.23
TXN_0008866,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,3034.16,UPI,17,TECHNICAL_ERROR,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.8066,1,3034.16,2.17,0.18
TXN_0008866,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,3034.16,UPI,17,TECHNICAL_ERROR,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5238,1,3034.16,8.19,0.53
TXN_0008866,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,3034.16,UPI,17,TECHNICAL_ERROR,1,WAIT,Wait,WAIT,12.0,0.5291,0,0.0,0.2,0.13
TXN_0008868,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2801.9,UPI,8,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7158,1,2801.9,2.04,0.15
TXN_0008868,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2801.9,UPI,8,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7842,1,2801.9,2.12,0.1
TXN_0008868,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2801.9,UPI,8,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.6376,0,0.0,8.23,0.45
TXN_0008868,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2801.9,UPI,8,TEMPORARY_BANK_ERROR,0,WAIT,Wait,WAIT,12.0,0.6144,1,2801.9,0.0,0.05
TXN_0008870,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,3235.28,CARD,22,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.4519,1,3235.28,1.87,0.23
TXN_0008870,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,3235.28,CARD,22,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.5924,1,3235.28,2.12,0.18
TXN_0008870,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,3235.28,CARD,22,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.5668,0,0.0,8.11,0.53
TXN_0008870,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,3235.28,CARD,22,INSUFFICIENT_FUNDS,1,WAIT,Wait,WAIT,12.0,0.6614,1,3235.28,0.16,0.13
TXN_0008871,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2806.39,UPI,12,TECHNICAL_ERROR,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.7042,0,0.0,1.8,0.15
TXN_0008871,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2806.39,UPI,12,TECHNICAL_ERROR,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.7718,1,2806.39,2.04,0.1
TXN_0008871,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2806.39,UPI,12,TECHNICAL_ERROR,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7257,1,2806.39,7.89,0.45
TXN_0008871,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2806.39,UPI,12,TECHNICAL_ERROR,0,WAIT,Wait,WAIT,12.0,0.4824,1,2806.39,0.0,0.05
TXN_0008872,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2776.58,CARD,23,NETWORK_TIMEOUT,0,RETRY_30_MIN,Retry after 30 minutes,RETRY,0.5,0.6269,0,0.0,2.01,0.15
TXN_0008872,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2776.58,CARD,23,NETWORK_TIMEOUT,0,RETRY_6_HOURS,Retry after 6 hours,RETRY,6.0,0.6413,1,2776.58,2.23,0.1
TXN_0008872,CUST_00877,MEDIUM_RELIABILITY,0.65,2791.41,2776.58,CARD,23,NETWORK_TIMEOUT,0,PAYMENT_LINK,Send Payment Link,PAYMENT_LINK,1.0,0.7452,0,0.0,7.81,0.45
