transaction_id,recommended_strategy,digital_twin_utility,digital_twin_probability,digital_twin_expected_recovery,retry_30_utility,retry_6h_utility,payment_link_utility,wait_utility,actual_recovered
TXN_0004214,Retry after 6 hours,1967.3,0.6582,1992.3,1852.07,1967.3,1839.44,1822.64,0
TXN_0004214,Retry after 6 hours,1967.3,0.6582,1992.3,1852.07,1967.3,1839.44,1822.64,0
TXN_0004214,Retry after 6 hours,1967.3,0.6582,1992.3,1852.07,1967.3,1839.44,1822.64,1
TXN_0004223,Wait,1350.22,0.3994,1367.68,1141.46,1242.73,1312.73,1350.22,0
TXN_0004223,Wait,1350.22,0.3994,1367.68,1141.46,1242.73,1312.73,1350.22,0
TXN_0004223,Wait,1350.22,0.3994,1367.68,1141.46,1242.73,1312.73,1350.22,1
TXN_0004223,Wait,1350.22,0.3994,1367.68,1141.46,1242.73,1312.73,1350.22,0
TXN_0004245,Wait,8430.41,0.5836,8503.6,8132.87,7625.98,8141.57,8430.41,1
TXN_0004245,Wait,8430.41,0.5836,8503.6,8132.87,7625.98,8141.57,8430.41,1
TXN_0004245,Wait,8430.41,0.5836,8503.6,8132.87,7625.98,8141.57,8430.41,0
TXN_0004245,Wait,8430.41,0.5836,8503.6,8132.87,7625.98,8141.57,8430.41,1
TXN_0004255,Send Payment Link,303.82,0.6375,324.86,291.53,295.28,303.82,299.94,1
TXN_0004255,Send Payment Link,303.82,0.6375,324.86,291.53,295.28,303.82,299.94,1
TXN_0004255,Send Payment Link,303.82,0.6375,324.86,291.53,295.28,303.82,299.94,1
TXN_0004255,Send Payment Link,303.82,0.6375,324.86,291.53,295.28,303.82,299.94,1
TXN_0004261,Send Payment Link,4623.98,0.651,4817.27,4014.41,4118.47,4623.98,4202.97,1
TXN_0004261,Send Payment Link,4623.98,0.651,4817.27,4014.41,4118.47,4623.98,4202.97,0
TXN_0004261,Send Payment Link,4623.98,0.651,4817.27,4014.41,4118.47,4623.98,4202.97,1
TXN_0004261,Send Payment Link,4623.98,0.651,4817.27,4014.41,4118.47,4623.98,4202.97,0
TXN_0004268,Retry after 30 minutes,2847.2,0.4768,2870.57,2847.2,2820.91,2501.02,1909.76,1
TXN_0004268,Retry after 30 minutes,2847.2,0.4768,2870.57,2847.2,2820.91,2501.02,1909.76,1
TXN_0004268,Retry after 30 minutes,2847.2,0.4768,2870.57,2847.2,2820.91,2501.02,1909.76,1
TXN_0004268,Retry after 30 minutes,2847.2,0.4768,2870.57,2847.2,2820.91,2501.02,1909.76,0
TXN_0004325,Retry after 6 hours,264.47,0.5126,270.73,248.68,264.47,224.77,211.1,1
TXN_0004325,Retry after 6 hours,264.47,0.5126,270.73,248.68,264.47,224.77,211.1,1
TXN_0004325,Retry after 6 hours,264.47,0.5126,270.73,248.68,264.47,224.77,211.1,0
TXN_0004325,Retry after 6 hours,264.47,0.5126,270.73,248.68,264.47,224.77,211.1,0
TXN_0004358,Send Payment Link,999.09,0.505,1059.86,842.45,894.8,999.09,888.36,0
TXN_0004358,Send Payment Link,999.09,0.505,1059.86,842.45,894.8,999.09,888.36,0
TXN_0004358,Send Payment Link,999.09,0.505,1059.86,842.45,894.8,999.09,888.36,0
TXN_0004358,Send Payment Link,999.09,0.505,1059.86,842.45,894.8,999.09,888.36,0
TXN_0004366,Wait,760.35,0.6525,766.56,710.36,705.56,637.54,760.35,1
TXN_0004366,Wait,760.35,0.6525,766.56,710.36,705.56,637.54,760.35,1
TXN_0004366,Wait,760.35,0.6525,766.56,710.36,705.56,637.54,760.35,1
TXN_0004366,Wait,760.35,0.6525,766.56,710.36,705.56,637.54,760.35,0
TXN_0004378,Send Payment Link,1924.14,0.4404,2048.73,1768.19,1732.48,1924.14,1661.77,1
TXN_0004378,Send Payment Link,1924.14,0.4404,2048.73,1768.19,1732.48,1924.14,1661.77,0
TXN_0004378,Send Payment Link,1924.14,0.4404,2048.73,1768.19,1732.48,1924.14,1661.77,0
TXN_0004378,Send Payment Link,1924.14,0.4404,2048.73,1768.19,1732.48,1924.14,1661.77,1
TXN_0004380,Wait,1321.31,0.4891,1335.3,978.82,1173.29,1260.12,1321.31,0
TXN_0004380,Wait,1321.31,0.4891,1335.3,978.82,1173.29,1260.12,1321.31,0
TXN_0004380,Wait,1321.31,0.4891,1335.3,978.82,1173.29,1260.12,1321.31,0
TXN_0004380,Wait,1321.31,0.4891,1335.3,978.82,1173.29,1260.12,1321.31,0
TXN_0004383,Retry after 6 hours,1097.53,0.4659,1117.82,1014.21,1097.53,871.64,934.53,1
TXN_0004383,Retry after 6 hours,1097.53,0.4659,1117.82,1014.21,1097.53,871.64,934.53,1
TXN_0004383,Retry after 6 hours,1097.53,0.4659,1117.82,1014.21,1097.53,871.64,934.53,1
TXN_0004383,Retry after 6 hours,1097.53,0.4659,1117.82,1014.21,1097.53,871.64,934.53,0
TXN_0004396,Retry after 30 minutes,3074.03,0.6864,3092.1,3074.03,2984.7,2806.24,2667.28,1
TXN_0004396,Retry after 30 minutes,3074.03,0.6864,3092.1,3074.03,2984.7,2806.24,2667.28,1
TXN_0004396,Retry after 30 minutes,3074.03,0.6864,3092.1,3074.03,2984.7,2806.24,2667.28,1
TXN_0004396,Retry after 30 minutes,3074.03,0.6864,3092.1,3074.03,2984.7,2806.24,2667.28,1
TXN_0004407,Retry after 30 minutes,2090.41,0.5845,2105.32,2090.41,2065.87,2072.68,1875.94,0
TXN_0004407,Retry after 30 minutes,2090.41,0.5845,2105.32,2090.41,2065.87,2072.68,1875.94,0
TXN_0004407,Retry after 30 minutes,2090.41,0.5845,2105.32,2090.41,2065.87,2072.68,1875.94,1
TXN_0004407,Retry after 30 minutes,2090.41,0.5845,2105.32,2090.41,2065.87,2072.68,1875.94,1
TXN_0004439,Retry after 6 hours,753.88,0.3716,771.76,666.9,753.88,748.76,731.77,1
TXN_0004439,Retry after 6 hours,753.88,0.3716,771.76,666.9,753.88,748.76,731.77,0
TXN_0004439,Retry after 6 hours,753.88,0.3716,771.76,666.9,753.88,748.76,731.77,0
TXN_0004439,Retry after 6 hours,753.88,0.3716,771.76,666.9,753.88,748.76,731.77,1
TXN_0004481,Retry after 30 minutes,918.11,0.5455,926.36,918.11,890.15,808.88,705.3,0
TXN_0004481,Retry after 30 minutes,918.11,0.5455,926.36,918.11,890.15,808.88,705.3,1
TXN_0004481,Retry after 30 minutes,918.11,0.5455,926.36,918.11,890.15,808.88,705.3,1
TXN_0004481,Retry after 30 minutes,918.11,0.5455,926.36,918.11,890.15,808.88,705.3,0
TXN_0004490,Wait,4830.12,0.7424,4863.22,4519.39,4625.13,4284.1,4830.12,1
TXN_0004490,Wait,4830.12,0.7424,4863.22,4519.39,4625.13,4284.1,4830.12,1
TXN_0004490,Wait,4830.12,0.7424,4863.22,4519.39,4625.13,4284.1,4830.12,0
TXN_0004490,Wait,4830.12,0.7424,4863.22,4519.39,4625.13,4284.1,4830.12,1
TXN_0004556,Send Payment Link,252.67,0.5542,273.29,165.41,164.78,252.67,199.51,1
TXN_0004556,Send Payment Link,252.67,0.5542,273.29,165.41,164.78,252.67,199.51,1
TXN_0004556,Send Payment Link,252.67,0.5542,273.29,165.41,164.78,252.67,199.51,1
TXN_0004556,Send Payment Link,252.67,0.5542,273.29,165.41,164.78,252.67,199.51,1
TXN_0004561,Send Payment Link,549.67,0.6473,580.39,465.34,448.13,549.67,524.56,1
TXN_0004561,Send Payment Link,549.67,0.6473,580.39,465.34,448.13,549.67,524.56,1
TXN_0004561,Send Payment Link,549.67,0.6473,580.39,465.34,448.13,549.67,524.56,0
TXN_0004561,Send Payment Link,549.67,0.6473,580.39,465.34,448.13,549.67,524.56,0
TXN_0004566,Retry after 30 minutes,284.34,0.5765,288.39,284.34,277.0,269.38,282.82,1
TXN_0004566,Retry after 30 minutes,284.34,0.5765,288.39,284.34,277.0,269.38,282.82,1
TXN_0004566,Retry after 30 minutes,284.34,0.5765,288.39,284.34,277.0,269.38,282.82,1
TXN_0004566,Retry after 30 minutes,284.34,0.5765,288.39,284.34,277.0,269.38,282.82,0
TXN_0004567,Wait,512.19,0.5633,517.12,352.98,391.32,424.07,512.19,0
TXN_0004567,Wait,512.19,0.5633,517.12,352.98,391.32,424.07,512.19,1
TXN_0004567,Wait,512.19,0.5633,517.12,352.98,391.32,424.07,512.19,0
TXN_0004567,Wait,512.19,0.5633,517.12,352.98,391.32,424.07,512.19,1
TXN_0004589,Send Payment Link,1968.42,0.6792,2052.26,1805.42,1919.64,1968.42,1805.06,1
TXN_0004589,Send Payment Link,1968.42,0.6792,2052.26,1805.42,1919.64,1968.42,1805.06,0
TXN_0004589,Send Payment Link,1968.42,0.6792,2052.26,1805.42,1919.64,1968.42,1805.06,1
TXN_0004589,Send Payment Link,1968.42,0.6792,2052.26,1805.42,1919.64,1968.42,1805.06,1
TXN_0004597,Wait,1048.71,0.6896,1056.71,811.43,938.43,941.74,1048.71,0
TXN_0004597,Wait,1048.71,0.6896,1056.71,811.43,938.43,941.74,1048.71,1
TXN_0004597,Wait,1048.71,0.6896,1056.71,811.43,938.43,941.74,1048.71,0
TXN_0004597,Wait,1048.71,0.6896,1056.71,811.43,938.43,941.74,1048.71,1
TXN_0004606,Retry after 30 minutes,1605.15,0.622,1616.54,1605.15,1559.63,1281.09,1415.93,1
TXN_0004606,Retry after 30 minutes,1605.15,0.622,1616.54,1605.15,1559.63,1281.09,1415.93,1
TXN_0004606,Retry after 30 minutes,1605.15,0.622,1616.54,1605.15,1559.63,1281.09,1415.93,0
TXN_0004606,Retry after 30 minutes,1605.15,0.622,1616.54,1605.15,1559.63,1281.09,1415.93,0
TXN_0004677,Wait,4814.38,0.7097,4848.88,4284.14,4538.27,4566.58,4814.38,1
TXN_0004677,Wait,4814.38,0.7097,4848.88,4284.14,4538.27,4566.58,4814.38,1
TXN_0004677,Wait,4814.38,0.7097,4848.88,4284.14,4538.27,4566.58,4814.38,1
TXN_0004677,Wait,4814.38,0.7097,4848.88,4284.14,4538.27,4566.58,4814.38,0
TXN_0004728,Retry after 30 minutes,5089.47,0.594,5121.95,5089.47,5001.35,5005.12,5029.54,1
TXN_0004728,Retry after 30 minutes,5089.47,0.594,5121.95,5089.47,5001.35,5005.12,5029.54,0
TXN_0004728,Retry after 30 minutes,5089.47,0.594,5121.95,5089.47,5001.35,5005.12,5029.54,0
TXN_0004728,Retry after 30 minutes,5089.47,0.594,5121.95,5089.47,5001.35,5005.12,5029.54,1
TXN_0004751,Retry after 6 hours,3972.49,0.6045,4024.72,3909.17,3972.49,3698.13,3678.01,1
TXN_0004751,Retry after 6 hours,3972.49,0.6045,4024.72,3909.17,3972.49,3698.13,3678.01,1
TXN_0004751,Retry after 6 hours,3972.49,0.6045,4024.72,3909.17,3972.49,3698.13,3678.01,1
TXN_0004751,Retry after 6 hours,3972.49,0.6045,4024.72,3909.17,3972.49,3698.13,3678.01,1
TXN_0004781,Retry after 30 minutes,3249.71,0.6892,3268.6,3249.71,3116.63,2450.31,2585.51,1
TXN_0004781,Retry after 30 minutes,3249.71,0.6892,3268.6,3249.71,3116.63,2450.31,2585.51,1
TXN_0004781,Retry after 30 minutes,3249.71,0.6892,3268.6,3249.71,3116.63,2450.31,2585.51,0
TXN_0004781,Retry after 30 minutes,3249.71,0.6892,3268.6,3249.71,3116.63,2450.31,2585.51,0
TXN_0004791,Wait,364.31,0.645,367.5,346.26,343.78,345.0,364.31,1
TXN_0004791,Wait,364.31,0.645,367.5,346.26,343.78,345.0,364.31,1
TXN_0004791,Wait,364.31,0.645,367.5,346.26,343.78,345.0,364.31,1
TXN_0004791,Wait,364.31,0.645,367.5,346.26,343.78,345.0,364.31,1
TXN_0004844,Wait,294.88,0.4344,298.66,258.35,257.76,289.67,294.88,0
TXN_0004844,Wait,294.88,0.4344,298.66,258.35,257.76,289.67,294.88,1
TXN_0004844,Wait,294.88,0.4344,298.66,258.35,257.76,289.67,294.88,1
TXN_0004844,Wait,294.88,0.4344,298.66,258.35,257.76,289.67,294.88,0
TXN_0004853,Retry after 6 hours,284.63,0.4646,291.64,265.25,284.63,258.86,253.5,0
TXN_0004853,Retry after 6 hours,284.63,0.4646,291.64,265.25,284.63,258.86,253.5,0
TXN_0004853,Retry after 6 hours,284.63,0.4646,291.64,265.25,284.63,258.86,253.5,1
TXN_0004853,Retry after 6 hours,284.63,0.4646,291.64,265.25,284.63,258.86,253.5,1
TXN_0004856,Send Payment Link,2547.19,0.4612,2701.95,2528.48,2472.3,2547.19,1719.05,1
TXN_0004856,Send Payment Link,2547.19,0.4612,2701.95,2528.48,2472.3,2547.19,1719.05,0
TXN_0004856,Send Payment Link,2547.19,0.4612,2701.95,2528.48,2472.3,2547.19,1719.05,0
TXN_0004856,Send Payment Link,2547.19,0.4612,2701.95,2528.48,2472.3,2547.19,1719.05,1
TXN_0004883,Send Payment Link,2615.44,0.6179,2734.37,2500.23,2518.46,2615.44,2322.49,1
TXN_0004883,Send Payment Link,2615.44,0.6179,2734.37,2500.23,2518.46,2615.44,2322.49,1
TXN_0004883,Send Payment Link,2615.44,0.6179,2734.37,2500.23,2518.46,2615.44,2322.49,1
TXN_0004883,Send Payment Link,2615.44,0.6179,2734.37,2500.23,2518.46,2615.44,2322.49,1
TXN_0004897,Wait,216.32,0.6644,218.3,190.25,202.37,203.89,216.32,1
TXN_0004897,Wait,216.32,0.6644,218.3,190.25,202.37,203.89,216.32,1
TXN_0004897,Wait,216.32,0.6644,218.3,190.25,202.37,203.89,216.32,0
TXN_0004897,Wait,216.32,0.6644,218.3,190.25,202.37,203.89,216.32,0
TXN_0004907,Send Payment Link,1161.86,0.4974,1232.08,974.41,978.78,1161.86,864.09,1
TXN_0004907,Send Payment Link,1161.86,0.4974,1232.08,974.41,978.78,1161.86,864.09,0
TXN_0004907,Send Payment Link,1161.86,0.4974,1232.08,974.41,978.78,1161.86,864.09,1
TXN_0004907,Send Payment Link,1161.86,0.4974,1232.08,974.41,978.78,1161.86,864.09,0
TXN_0004957,Send Payment Link,1545.43,0.5181,1632.5,1239.12,1230.98,1545.43,1291.95,1
TXN_0004957,Send Payment Link,1545.43,0.5181,1632.5,1239.12,1230.98,1545.43,1291.95,1
TXN_0004957,Send Payment Link,1545.43,0.5181,1632.5,1239.12,1230.98,1545.43,1291.95,1
TXN_0004957,Send Payment Link,1545.43,0.5181,1632.5,1239.12,1230.98,1545.43,1291.95,1
TXN_0004964,Wait,2584.96,0.5882,2607.46,2402.48,2290.05,2548.78,2584.96,1
TXN_0004964,Wait,2584.96,0.5882,2607.46,2402.48,2290.05,2548.78,2584.96,0
TXN_0004964,Wait,2584.96,0.5882,2607.46,2402.48,2290.05,2548.78,2584.96,1
TXN_0004964,Wait,2584.96,0.5882,2607.46,2402.48,2290.05,2548.78,2584.96,0
TXN_0004971,Retry after 6 hours,296.09,0.4998,302.94,277.59,296.09,258.93,223.02,1
TXN_0004971,Retry after 6 hours,296.09,0.4998,302.94,277.59,296.09,258.93,223.02,1
TXN_0004971,Retry after 6 hours,296.09,0.4998,302.94,277.59,296.09,258.93,223.02,0
TXN_0004971,Retry after 6 hours,296.09,0.4998,302.94,277.59,296.09,258.93,223.02,0
TXN_0005054,Send Payment Link,538.11,0.5543,572.22,453.65,453.98,538.11,533.39,0
TXN_0005054,Send Payment Link,538.11,0.5543,572.22,453.65,453.98,538.11,533.39,1
TXN_0005054,Send Payment Link,538.11,0.5543,572.22,453.65,453.98,538.11,533.39,0
TXN_0005054,Send Payment Link,538.11,0.5543,572.22,453.65,453.98,538.11,533.39,1
TXN_0005058,Send Payment Link,2137.69,0.6389,2233.38,1794.69,1787.21,2137.69,1967.24,1
TXN_0005058,Send Payment Link,2137.69,0.6389,2233.38,1794.69,1787.21,2137.69,1967.24,0
TXN_0005058,Send Payment Link,2137.69,0.6389,2233.38,1794.69,1787.21,2137.69,1967.24,0
TXN_0005058,Send Payment Link,2137.69,0.6389,2233.38,1794.69,1787.21,2137.69,1967.24,1
TXN_0005060,Send Payment Link,4636.05,0.6187,4839.91,3323.73,3116.61,4636.05,3625.18,0
TXN_0005060,Send Payment Link,4636.05,0.6187,4839.91,3323.73,3116.61,4636.05,3625.18,1
TXN_0005060,Send Payment Link,4636.05,0.6187,4839.91,3323.73,3116.61,4636.05,3625.18,1
TXN_0005060,Send Payment Link,4636.05,0.6187,4839.91,3323.73,3116.61,4636.05,3625.18,1
TXN_0005065,Send Payment Link,4356.55,0.5632,4567.58,2848.35,2731.2,4356.55,3166.07,0
TXN_0005065,Send Payment Link,4356.55,0.5632,4567.58,2848.35,2731.2,4356.55,3166.07,0
TXN_0005065,Send Payment Link,4356.55,0.5632,4567.58,2848.35,2731.2,4356.55,3166.07,1
TXN_0005065,Send Payment Link,4356.55,0.5632,4567.58,2848.35,2731.2,4356.55,3166.07,0
TXN_0005132,Wait,527.49,0.6211,532.12,522.41,522.42,518.32,527.49,1
TXN_0005132,Wait,527.49,0.6211,532.12,522.41,522.42,518.32,527.49,1
TXN_0005132,Wait,527.49,0.6211,532.12,522.41,522.42,518.32,527.49,1
TXN_0005132,Wait,527.49,0.6211,532.12,522.41,522.42,518.32,527.49,0
TXN_0005134,Send Payment Link,601.37,0.6843,632.79,586.82,593.28,601.37,531.35,1
TXN_0005134,Send Payment Link,601.37,0.6843,632.79,586.82,593.28,601.37,531.35,1
TXN_0005134,Send Payment Link,601.37,0.6843,632.79,586.82,593.28,601.37,531.35,1
TXN_0005134,Send Payment Link,601.37,0.6843,632.79,586.82,593.28,601.37,531.35,1
TXN_0005144,Retry after 30 minutes,1915.81,0.5761,1929.83,1915.81,1852.82,1731.77,1718.31,0
TXN_0005144,Retry after 30 minutes,1915.81,0.5761,1929.83,1915.81,1852.82,1731.77,1718.31,0
TXN_0005144,Retry after 30 minutes,1915.81,0.5761,1929.83,1915.81,1852.82,1731.77,1718.31,0
TXN_0005144,Retry after 30 minutes,1915.81,0.5761,1929.83,1915.81,1852.82,1731.77,1718.31,0
TXN_0005159,Wait,771.43,0.6616,777.65,603.72,645.14,673.15,771.43,1
TXN_0005159,Wait,771.43,0.6616,777.65,603.72,645.14,673.15,771.43,1
TXN_0005159,Wait,771.43,0.6616,777.65,603.72,645.14,673.15,771.43,0
TXN_0005159,Wait,771.43,0.6616,777.65,603.72,645.14,673.15,771.43,1
TXN_0005161,Retry after 30 minutes,886.83,0.6904,893.66,886.83,884.95,885.42,849.86,1
TXN_0005161,Retry after 30 minutes,886.83,0.6904,893.66,886.83,884.95,885.42,849.86,1
TXN_0005161,Retry after 30 minutes,886.83,0.6904,893.66,886.83,884.95,885.42,849.86,1
TXN_0005161,Retry after 30 minutes,886.83,0.6904,893.66,886.83,884.95,885.42,849.86,1
TXN_0005177,Wait,609.48,0.4765,616.29,458.2,540.34,547.34,609.48,1
TXN_0005177,Wait,609.48,0.4765,616.29,458.2,540.34,547.34,609.48,1
TXN_0005177,Wait,609.48,0.4765,616.29,458.2,540.34,547.34,609.48,0
TXN_0005177,Wait,609.48,0.4765,616.29,458.2,540.34,547.34,609.48,1
TXN_0005200,Wait,2287.95,0.6643,2305.64,2130.32,2168.97,2199.0,2287.95,1
TXN_0005200,Wait,2287.95,0.6643,2305.64,2130.32,2168.97,2199.0,2287.95,1
TXN_0005200,Wait,2287.95,0.6643,2305.64,2130.32,2168.97,2199.0,2287.95,0
TXN_0005200,Wait,2287.95,0.6643,2305.64,2130.32,2168.97,2199.0,2287.95,1
TXN_0005204,Retry after 6 hours,140.96,0.5311,145.31,131.92,140.96,126.9,116.98,1
TXN_0005204,Retry after 6 hours,140.96,0.5311,145.31,131.92,140.96,126.9,116.98,1
TXN_0005204,Retry after 6 hours,140.96,0.5311,145.31,131.92,140.96,126.9,116.98,0
TXN_0005204,Retry after 6 hours,140.96,0.5311,145.31,131.92,140.96,126.9,116.98,0
TXN_0005208,Send Payment Link,2823.76,0.4732,2990.03,2321.59,2359.42,2823.76,2192.92,1
TXN_0005208,Send Payment Link,2823.76,0.4732,2990.03,2321.59,2359.42,2823.76,2192.92,1
TXN_0005208,Send Payment Link,2823.76,0.4732,2990.03,2321.59,2359.42,2823.76,2192.92,0
TXN_0005208,Send Payment Link,2823.76,0.4732,2990.03,2321.59,2359.42,2823.76,2192.92,0
TXN_0005209,Retry after 30 minutes,3852.69,0.492,3882.61,3852.69,3589.1,3449.98,2730.75,1
TXN_0005209,Retry after 30 minutes,3852.69,0.492,3882.61,3852.69,3589.1,3449.98,2730.75,1
TXN_0005209,Retry after 30 minutes,3852.69,0.492,3882.61,3852.69,3589.1,3449.98,2730.75,0
TXN_0005209,Retry after 30 minutes,3852.69,0.492,3882.61,3852.69,3589.1,3449.98,2730.75,0
TXN_0005220,Retry after 30 minutes,1752.19,0.4104,1769.58,1752.19,1660.65,1558.06,1284.95,0
TXN_0005220,Retry after 30 minutes,1752.19,0.4104,1769.58,1752.19,1660.65,1558.06,1284.95,0
TXN_0005220,Retry after 30 minutes,1752.19,0.4104,1769.58,1752.19,1660.65,1558.06,1284.95,0
TXN_0005220,Retry after 30 minutes,1752.19,0.4104,1769.58,1752.19,1660.65,1558.06,1284.95,1
TXN_0005225,Send Payment Link,2336.32,0.4335,2488.1,1752.13,1721.7,2336.32,1615.17,1
TXN_0005225,Send Payment Link,2336.32,0.4335,2488.1,1752.13,1721.7,2336.32,1615.17,0
TXN_0005225,Send Payment Link,2336.32,0.4335,2488.1,1752.13,1721.7,2336.32,1615.17,1
TXN_0005225,Send Payment Link,2336.32,0.4335,2488.1,1752.13,1721.7,2336.32,1615.17,1
TXN_0005229,Retry after 6 hours,2983.24,0.4814,3032.79,2806.67,2983.24,2861.9,2221.09,1
TXN_0005229,Retry after 6 hours,2983.24,0.4814,3032.79,2806.67,2983.24,2861.9,2221.09,1
TXN_0005229,Retry after 6 hours,2983.24,0.4814,3032.79,2806.67,2983.24,2861.9,2221.09,1
TXN_0005229,Retry after 6 hours,2983.24,0.4814,3032.79,2806.67,2983.24,2861.9,2221.09,0
TXN_0005232,Send Payment Link,1305.03,0.3704,1408.4,1068.04,1177.76,1305.03,1161.15,1
TXN_0005232,Send Payment Link,1305.03,0.3704,1408.4,1068.04,1177.76,1305.03,1161.15,0
TXN_0005232,Send Payment Link,1305.03,0.3704,1408.4,1068.04,1177.76,1305.03,1161.15,1
TXN_0005232,Send Payment Link,1305.03,0.3704,1408.4,1068.04,1177.76,1305.03,1161.15,0
TXN_0005251,Retry after 6 hours,406.23,0.6429,413.35,400.9,406.23,378.37,399.9,1
TXN_0005251,Retry after 6 hours,406.23,0.6429,413.35,400.9,406.23,378.37,399.9,1
TXN_0005251,Retry after 6 hours,406.23,0.6429,413.35,400.9,406.23,378.37,399.9,1
TXN_0005251,Retry after 6 hours,406.23,0.6429,413.35,400.9,406.23,378.37,399.9,1
TXN_0005265,Wait,446.91,0.6024,450.99,416.65,414.0,417.6,446.91,1
TXN_0005265,Wait,446.91,0.6024,450.99,416.65,414.0,417.6,446.91,1
TXN_0005265,Wait,446.91,0.6024,450.99,416.65,414.0,417.6,446.91,1
TXN_0005265,Wait,446.91,0.6024,450.99,416.65,414.0,417.6,446.91,0
TXN_0005266,Send Payment Link,829.2,0.6129,873.11,773.88,792.92,829.2,737.37,1
TXN_0005266,Send Payment Link,829.2,0.6129,873.11,773.88,792.92,829.2,737.37,1
TXN_0005266,Send Payment Link,829.2,0.6129,873.11,773.88,792.92,829.2,737.37,1
TXN_0005266,Send Payment Link,829.2,0.6129,873.11,773.88,792.92,829.2,737.37,0
TXN_0005269,Retry after 30 minutes,3729.83,0.5978,3754.11,3729.83,3651.43,3623.64,2959.93,0
TXN_0005269,Retry after 30 minutes,3729.83,0.5978,3754.11,3729.83,3651.43,3623.64,2959.93,1
TXN_0005269,Retry after 30 minutes,3729.83,0.5978,3754.11,3729.83,3651.43,3623.64,2959.93,0
TXN_0005269,Retry after 30 minutes,3729.83,0.5978,3754.11,3729.83,3651.43,3623.64,2959.93,1
TXN_0005272,Retry after 30 minutes,2761.39,0.6501,2778.65,2761.39,2672.45,2383.47,2264.66,1
TXN_0005272,Retry after 30 minutes,2761.39,0.6501,2778.65,2761.39,2672.45,2383.47,2264.66,1
TXN_0005272,Retry after 30 minutes,2761.39,0.6501,2778.65,2761.39,2672.45,2383.47,2264.66,0
TXN_0005272,Retry after 30 minutes,2761.39,0.6501,2778.65,2761.39,2672.45,2383.47,2264.66,1
TXN_0005289,Retry after 6 hours,3964.44,0.5525,4021.33,3548.51,3964.44,3928.5,3934.62,0
TXN_0005289,Retry after 6 hours,3964.44,0.5525,4021.33,3548.51,3964.44,3928.5,3934.62,1
TXN_0005289,Retry after 6 hours,3964.44,0.5525,4021.33,3548.51,3964.44,3928.5,3934.62,1
TXN_0005289,Retry after 6 hours,3964.44,0.5525,4021.33,3548.51,3964.44,3928.5,3934.62,1
TXN_0005309,Wait,2941.18,0.6967,2962.79,2572.17,2681.72,2717.38,2941.18,1
TXN_0005309,Wait,2941.18,0.6967,2962.79,2572.17,2681.72,2717.38,2941.18,1
TXN_0005309,Wait,2941.18,0.6967,2962.79,2572.17,2681.72,2717.38,2941.18,1
TXN_0005309,Wait,2941.18,0.6967,2962.79,2572.17,2681.72,2717.38,2941.18,1
TXN_0005374,Retry after 6 hours,632.04,0.4663,644.71,572.1,632.04,585.46,589.66,1
TXN_0005374,Retry after 6 hours,632.04,0.4663,644.71,572.1,632.04,585.46,589.66,0
TXN_0005374,Retry after 6 hours,632.04,0.4663,644.71,572.1,632.04,585.46,589.66,0
TXN_0005374,Retry after 6 hours,632.04,0.4663,644.71,572.1,632.04,585.46,589.66,1
TXN_0005409,Retry after 6 hours,3339.87,0.4505,3398.76,3231.39,3339.87,2880.91,2896.61,1
TXN_0005409,Retry after 6 hours,3339.87,0.4505,3398.76,3231.39,3339.87,2880.91,2896.61,1
TXN_0005409,Retry after 6 hours,3339.87,0.4505,3398.76,3231.39,3339.87,2880.91,2896.61,0
TXN_0005409,Retry after 6 hours,3339.87,0.4505,3398.76,3231.39,3339.87,2880.91,2896.61,1
TXN_0005433,Retry after 30 minutes,66.33,0.4318,69.19,66.33,65.6,48.24,63.33,0
TXN_0005433,Retry after 30 minutes,66.33,0.4318,69.19,66.33,65.6,48.24,63.33,1
TXN_0005433,Retry after 30 minutes,66.33,0.4318,69.19,66.33,65.6,48.24,63.33,0
TXN_0005433,Retry after 30 minutes,66.33,0.4318,69.19,66.33,65.6,48.24,63.33,0
TXN_0005481,Send Payment Link,6514.42,0.6389,6788.35,5519.11,5418.47,6514.42,5002.34,1
TXN_0005481,Send Payment Link,6514.42,0.6389,6788.35,5519.11,5418.47,6514.42,5002.34,1
TXN_0005481,Send Payment Link,6514.42,0.6389,6788.35,5519.11,5418.47,6514.42,5002.34,1
TXN_0005481,Send Payment Link,6514.42,0.6389,6788.35,5519.11,5418.47,6514.42,5002.34,1
TXN_0005535,Retry after 30 minutes,1378.16,0.6044,1388.5,1378.16,1302.84,1277.97,1201.19,1
TXN_0005535,Retry after 30 minutes,1378.16,0.6044,1388.5,1378.16,1302.84,1277.97,1201.19,0
TXN_0005535,Retry after 30 minutes,1378.16,0.6044,1388.5,1378.16,1302.84,1277.97,1201.19,1
TXN_0005535,Retry after 30 minutes,1378.16,0.6044,1388.5,1378.16,1302.84,1277.97,1201.19,0
TXN_0005570,Retry after 30 minutes,3611.36,0.5647,3636.2,3611.36,3587.37,3043.85,2836.92,1
TXN_0005570,Retry after 30 minutes,3611.36,0.5647,3636.2,3611.36,3587.37,3043.85,2836.92,0
TXN_0005570,Retry after 30 minutes,3611.36,0.5647,3636.2,3611.36,3587.37,3043.85,2836.92,1
TXN_0005570,Retry after 30 minutes,3611.36,0.5647,3636.2,3611.36,3587.37,3043.85,2836.92,1
